values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
0.32000000000000006,0.1773133695610281,0.19556772780411333,0.18756985393301712,0.1855625570072325,0.19383422617900575,0.16641535309155828,0.19103203967061042,0.19043386518672661,0.18531606094474617,0.20005202913631615,0.18355204840636669
0.3400000000000001,0.13560495111830514,0.15175245050808686,0.14489632712837697,0.142862533883172,0.1496022340411864,0.12546810164309286,0.14801165195719468,0.14785990030960536,0.14320297144178507,0.1556811320512325,0.14069786487840585
0.3600000000000001,0.10450549838773902,0.1188938027517631,0.11384424660525934,0.10981841189090571,0.11711453475674763,0.09668908415873374,0.11527745661026954,0.11579373337958135,0.11046556441977867,0.12296781259233555,0.1100616962783108
0.3800000000000001,0.08094224123533862,0.09373916059660067,0.0891986549504759,0.08567062987371686,0.09211084133040422,0.07415597178864602,0.09013646407420246,0.09135449184876857,0.08624311095695063,0.09744222196528812,0.0866646433113654
0.40000000000000013,0.06354620315771888,0.07479188345473459,0.07079334797857165,0.067647512236482,0.07295560822702683,0.057407889158669546,0.07177531763466548,0.0724842949088526,0.06793335131871373,0.07748888760421878,0.06855882504078821
0.41999999999999993,0.049737606145861944,0.05981584255084143,0.05660657622589695,0.053174098482805236,0.058516719980473614,0.04541629732403279,0.0570843128942337,0.05766482316517062,0.053911177913953355,0.061927518916766865,0.05450774656029654
0.43999999999999995,0.03988498991534021,0.04819841086316975,0.04512965532303024,0.04215965879163933,0.04677242712709236,0.035820615100011534,0.045528705951876226,0.04589323107359871,0.04320586194935827,0.04977694916560677,0.043751846713171685
0.45999999999999996,0.03157718939890286,0.03855856810678174,0.03598601636669618,0.033506603203967034,0.03750433576135966,0.02815916419367683,0.036457329684870414,0.03689813208977271,0.034726236816073765,0.039845646895594826,0.03501769632969769
0.48,0.024832671728266573,0.03101594917845349,0.028968506314153184,0.02698931154532956,0.030058870004239385,0.02258690792769875,0.029215805295409847,0.029407702881514855,0.02766697498747444,0.031960181652342566,0.02806120810369854
0.5,0.02016209324135094,0.025071138603049783,0.02328062974524991,0.02170771187420509,0.0241092419162138,0.017975745429786343,0.023926979355352554,0.023437198905461108,0.022475302218625128,0.025403546973959718,0.022791652214128783
0.52,0.01638757210210556,0.0202584434937886,0.018588372451535808,0.017462680335555796,0.019457933479785697,0.014368231394766241,0.019163262291080518,0.01889589034056601,0.017992606723962936,0.02060289564625324,0.018390051515268287
0.54,0.01304983877391091,0.016061587081358138,0.014917427833660912,0.014153852083092444,0.01573801081692166,0.011828599324263552,0.015326916406520973,0.015322901812669402,0.014471807916136727,0.016462243547744747,0.01473355943525904
0.56,0.010431520663917464,0.013115678113076646,0.011892029907118346,0.011530716460477116,0.012484583959609963,0.00949933197158309,0.012451664290027096,0.012328014799398762,0.011687285620688315,0.013316407805655106,0.011775606685422838
0.5800000000000001,0.008514150640408004,0.010778381572693044,0.009696849989080296,0.009431083876106415,0.010193856707904566,0.007873421461697557,0.0101031268868591,0.009892762169036874,0.009802032347991409,0.01079443994809932,0.010024440847368345
0.6000000000000001,0.007113860304980659,0.008760646702894354,0.00792882285684921,0.007849333898588141,0.008255610796366946,0.006670649143767418,0.008518968153029887,0.00811269125525108,0.007919990750375758,0.008830500635911658,0.008127946711887045
0.6200000000000001,0.006164810318469696,0.007240721470690247,0.006786269446692611,0.006494007014298372,0.006918751043794395,0.005456635963052885,0.006985393301730444,0.006913130612402198,0.006587145591654778,0.00739167019950925,0.006926780231497533
0.6400000000000001,0.005312110584396393,0.006058825040788268,0.005768168445934657,0.005533716165003014,0.005903058799347382,0.004837585591140911,0.005785832658881562,0.005874956642386397,0.0055329132462327004,0.006162401562158754,0.005842839891573843
0.6600000000000001,0.004408024049023004,0.005353862360452713,0.004972475944553636,0.004672987243226573,0.005026271502164665,0.0041799951182538726,0.005119410079521071,0.00509853419149291,0.0048737169358050334,0.005221380763350929,0.00510897213550699
0.6799999999999999,0.0038644480415205747,0.004514812245474796,0.004376710216980813,0.004083644865816256,0.004555761102760803,0.0037359810382703584,0.004518023920556051,0.004465031281715337,0.004211308950296159,0.004602330391439005,0.00442408242442933
0.7,0.0035641564214231544,0.003939922405930034,0.003923864030523757,0.0036829883994296034,0.003968024562891017,0.0033024049023008414,0.003875688904304926,0.003890944360940889,0.003729557688107806,0.0041510900425225745,0.004114155779088137
0.72,0.003105689803573949,0.003544083452165308,0.003462185737593296,0.0032759085828804844,0.003585835228221628,0.002983646150486245,0.0034790470317698865,0.003381893860561912,0.0032839377705836227,0.003569776852815351,0.003570579771585665
0.74,0.0027178800375123628,0.003147441579630269,0.0031193394226692846,0.0029443031307408666,0.0031201423414395986,0.0025621137960714765,0.0030920401844786137,0.003170726223969371,0.0029651790187690263,0.003234959725594478,0.0031345948793052476
0.76,0.002555690445908966,0.0028640112537094823,0.0026873691242404363,0.0025484641769761415,0.0027756901889749593,0.0022979535206382224,0.0028070040210171994,0.0026937924744029475,0.0026135005973715627,0.0028696316851016795,0.0027355442504592674
0.78,0.002215252887295896,0.0026151064349121903,0.002465763543633815,0.0023332819465320316,0.0025853984404105783,0.002009705682095552,0.0024497051682275386,0.0024336467928212616,0.0024015300420087075,0.0024497051682275386,0.0024866394316619754
0.8,0.0019551072057142106,0.002221676237458407,0.0022248879125396624,0.0019816035251345675,0.0021462018730489057,0.0017503629192841801,0.0021301434976426286,0.002123720147480118,0.002029778651353398,0.002185544892794284,0.0021445960355082777
0.8200000000000001,0.0016893410927403282,0.001989632712837706,0.001977588931282998,0.0016660564484012267,0.0018587569532765493,0.0014797792936884148,0.0018611657095874909,0.0019181729422797738,0.0017070053056872328,0.0019262021299829124,0.0018443044154109
0.8400000000000001,0.0014348158425508397,0.0017086111432278604,0.0016050346218573746,0.001457297568119627,0.0015801441399776453,0.0012814583574208953,0.0015014581004868886,0.0015681003584229376,0.00152474274482599,0.0015833558150589006,0.0015030639380275161
0.8600000000000001,0.0011971518865379416,0.0013288305648694121,0.0014131370357523658,0.0011730643234285265,0.00128868462635372,0.0010277360260017205,0.0012316773936614368,0.0012959108952865445,0.0012991225703677999,0.001376202772317929,0.0012557649567708521
0.8800000000000001,0.0008816048098046009,0.0010108747318251297,0.001102407471640908,0.0008526997340733025,0.0009651083619172408,0.0007635757505684658,0.0009715317120797515,0.0010454002389486251,0.0010245243509204652,0.0010068601379735606,0.0009370062049562562
0.9000000000000001,0.0006246708033041707,0.0007732107758122319,0.0007475173751621889,0.0006086124278978939,0.0007242327308230874,0.0005580285453681218,0.0007699991007309766,0.0007354735936074813,0.0007547436440950135,0.0007547436440950135,0.0006672254981308045
0.9199999999999999,0.00041992651687414515,0.0005307293071774568,0.000519488444393063,0.00037576598450688326,0.0004568607803085824,0.0003372258835318183,0.0004672987243226625,0.0004994154751352166,0.00044883159260544384,0.00045605786153826857,0.0003902185223725326
0.94,0.00023043768708007329,0.0002633573566629409,0.00026416027543325475,0.00021197055536285487,0.0002143793116737964,0.00017021877930653497,0.00023204352462070097,0.00023766395601289788,0.00021598514921442407,0.0002199997430659933,0.00019029174856438107
0.96,7.306560809855982e-05,8.912398350483671e-05,8.751814596420902e-05,5.45984763813414e-05,6.744517670636291e-05,4.8978044989144494e-05,6.021890777353832e-05,7.948895826107057e-05,7.868603949075673e-05,7.948895826107057e-05,6.262766408447984e-05
0.98,1.2846700325021507e-05,2.0072969257846103e-05,1.6861294176590727e-05,8.029187703138442e-06,9.63502524376613e-06,1.0437944014079974e-05,9.63502524376613e-06,1.2846700325021507e-05,1.364961909533535e-05,9.63502524376613e-06,9.63502524376613e-06
1.0,0.004481089657121564,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004480286738351251,0.004481892575891879,0.004481089657121564
